Country Name,Country Code,Series Name,Series Code,1996 [YR1996],1998 [YR1998],2000 [YR2000],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Congo, Dem. Rep.",COD,Government Effectiveness: Estimate,GE.EST,-1.64999783039093,-1.73102784156799,-1.79194414615631,-1.8414363861084,-1.71393096446991,-1.43127298355103,-1.56617903709412,-1.55856478214264,-1.73474824428558,-1.6403796672821,-1.6530864238739,-1.71895897388458,-1.68099594116211,-1.6435866355896,-1.46852135658264,-1.56683754920959,-1.64293670654297,-1.5598304271698,-1.66651618480682,-1.57248735427856,-1.65576636791229,-1.74490869045258,-1.75673007965088,-1.74667477607727,-1.68906629085541
"Congo, Rep.",COG,Voice and Accountability: Estimate,VA.EST,-0.827253401279449,-1.46510195732117,-1.43007302284241,-0.913109719753265,-0.827222049236298,-0.964100897312164,-1.07914042472839,-1.20836925506592,-1.23399722576141,-1.15545642375946,-1.10450148582458,-1.06274175643921,-1.10799777507782,-1.15513336658478,-1.11786508560181,-1.10819816589355,-1.01708042621613,-1.16153788566589,-1.12292313575745,-1.19382119178772,-1.27838408946991,-1.27874207496643,-1.23555767536163,-1.19919466972351,-1.15416669845581
"Congo, Rep.",COG,Control of Corruption: Estimate,CC.EST,-0.860740303993225,-1.19879674911499,-0.943886816501617,-1.00901794433594,-1.09013664722443,-1.03629004955292,-1.05943977832794,-1.10827851295471,-1.16095578670502,-1.19324886798859,-1.2138409614563,-1.15732026100159,-1.14499390125275,-1.22975122928619,-1.17694699764252,-1.20022201538086,-1.27117776870728,-1.22733891010284,-1.36667895317078,-1.37805664539337,-1.4361093044281,-1.46065235137939,-1.39201092720032,-1.35977947711945,-1.34527885913849
"Congo, Rep.",COG,Rule of Law: Estimate,RL.EST,-1.04381000995636,-1.6188086271286,-1.34849834442139,-1.29098534584045,-1.26797068119049,-1.19025015830994,-1.47120356559753,-1.26634573936462,-1.22322463989258,-1.19344258308411,-1.22013962268829,-1.21804785728455,-1.20752120018005,-1.14205086231232,-1.12121033668518,-1.11928927898407,-1.13607060909271,-1.14950513839722,-1.1574285030365,-1.13406419754028,-1.11022043228149,-1.11921632289886,-1.09928131103516,-1.09034621715546,-1.02058732509613
"Congo, Rep.",COG,Government Effectiveness: Estimate,GE.EST,-1.16929292678833,-1.10427415370941,-1.15075349807739,-1.2652895450592,-1.18989634513855,-1.06095468997955,-1.27624380588531,-1.24366450309753,-1.32703351974487,-1.22405958175659,-1.21725904941559,-1.23575270175934,-1.20567786693573,-1.17489755153656,-1.15917134284973,-1.13052654266357,-1.07028484344482,-1.1338357925415,-1.24489271640778,-1.20024716854095,-1.13173198699951,-1.25440239906311,-1.31994211673737,-1.37009811401367,-1.33428740501404
Cook Islands,COK,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,..,..,..,..,-0.386080980300903,-0.357333213090897,-0.407198816537857,-0.476738810539246,-0.463950902223587,..,..,..,..,1.18340623378754,1.0822582244873,1.06404411792755,1.17401075363159,0.873721480369568,0.880585014820099
Cook Islands,COK,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,0.561851739883423,0.596646070480347,1.04019868373871,..,-0.581578493118286,-0.252457559108734,-0.239349007606506,-0.225727722048759,-0.224947139620781,..,..,..,..,..,..,..,..,0.0484120771288872,0.0325287207961082
Cook Islands,COK,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,1.12332665920258,0.942248106002808,0.502082824707031,..,-0.781322836875916,-0.915988087654114,-0.884772479534149,-0.93886411190033,-0.9334517121315,..,..,..,..,..,..,..,..,-0.551968991756439,-0.530868053436279
Cook Islands,COK,Government Effectiveness: Estimate,GE.EST,..,..,..,..,..,..,0.917782664299011,0.602136194705963,0.722362577915192,..,-0.988828241825104,-1.01627898216248,-0.978229522705078,-0.998900473117828,-0.992194473743439,..,..,..,..,..,..,..,..,-0.163666874170303,-0.145607948303223
Costa Rica,CRI,Voice and Accountability: Estimate,VA.EST,1.07736361026764,1.14266920089722,1.09469890594482,1.11081862449646,0.964284658432007,0.971273601055145,0.816958487033844,0.915722608566284,0.935347318649292,0.96675968170166,1.00583362579346,1.03988945484161,1.0538626909256,1.08821976184845,1.07845854759216,1.13833606243134,1.15161108970642,1.11790990829468,1.12175965309143,1.11900758743286,1.09427237510681,1.12029850482941,1.08030879497528,1.07340776920319,1.0699063539505
Costa Rica,CRI,Control of Corruption: Estimate,CC.EST,0.696142435073853,0.756039142608643,0.69860851764679,0.444571554660797,0.516545832157135,0.284917920827866,0.365192472934723,0.378651320934296,0.457115024328232,0.493208974599838,0.715470135211945,0.66439163684845,0.593173563480377,0.570753693580627,0.577441453933716,0.725378334522247,0.687055706977844,0.678310811519623,0.432391852140427,0.50113844871521,0.626857101917267,0.661411285400391,0.47030770778656,0.465857774019241,0.653749406337738
Costa Rica,CRI,Rule of Law: Estimate,RL.EST,0.618176877498627,0.633012652397156,0.537079811096191,0.554997205734253,0.526866555213928,0.50290322303772,0.497263669967651,0.38971409201622,0.354344755411148,0.453689336776733,0.578809499740601,0.535760879516602,0.443259000778198,0.528911471366882,0.563855290412903,0.583374798297882,0.492798924446106,0.431041657924652,0.42886871099472,0.467835366725922,0.529464185237885,0.498832434415817,0.423667222261429,0.435932785272598,0.389316648244858
Costa Rica,CRI,Government Effectiveness: Estimate,GE.EST,0.468430697917938,0.309278875589371,0.262206673622131,0.306561231613159,0.211418956518173,0.212290197610855,0.149778127670288,0.0309586375951767,0.211472004652023,0.270571917295456,0.32113441824913,0.298928886651993,0.283398628234863,0.47439906001091,0.455911159515381,0.362441927194595,0.306554466485977,0.28387451171875,0.222521707415581,0.352706402540207,0.347661405801773,0.196500390768051,0.222867384552956,0.0526026673614979,0.260196477174759
Cote d'Ivoire,CIV,Voice and Accountability: Estimate,VA.EST,-0.583225548267365,-0.638677179813385,-0.93240624666214,-1.06705832481384,-1.15452754497528,-1.21964883804321,-1.29461932182312,-1.27867805957794,-1.20208990573883,-1.167560338974,-1.0643789768219,-1.04839730262756,-1.08187675476074,-0.777749955654144,-0.751273810863495,-0.508161246776581,-0.407787770032883,-0.310144811868668,-0.284559160470963,-0.249501124024391,-0.249043196439743,-0.530299067497253,-0.458948493003845,-0.393042325973511,-0.375480622053146
Cote d'Ivoire,CIV,Control of Corruption: Estimate,CC.EST,-0.260566830635071,-0.497031658887863,-0.777199268341064,-0.801531195640564,-1.01384484767914,-1.24132347106934,-1.24978721141815,-1.20752882957458,-1.09506964683533,-1.11905133724213,-1.11738514900208,-1.17285454273224,-1.03099358081818,-0.838509380817413,-0.740123450756073,-0.419227510690689,-0.462360084056854,-0.555474996566772,-0.550498962402344,-0.526206731796265,-0.563736855983734,-0.551726758480072,-0.395229250192642,-0.338705569505692,-0.313007414340973
Cote d'Ivoire,CIV,Rule of Law: Estimate,RL.EST,-0.785435140132904,-0.922914206981659,-1.24766981601715,-1.32922720909119,-1.3585205078125,-1.42453122138977,-1.53936767578125,-1.46290397644043,-1.47171807289124,-1.43818151950836,-1.25304388999939,-1.23600256443024,-1.2826817035675,-1.09417271614075,-0.914694607257843,-0.593253374099731,-0.65147203207016,-0.663034617900848,-0.650803864002228,-0.60271030664444,-0.610495507717133,-0.656908571720123,-0.661023557186127,-0.47401824593544,-0.461197137832642
Cote d'Ivoire,CIV,Government Effectiveness: Estimate,GE.EST,-0.260978221893311,-0.23320759832859,-1.00785183906555,-0.941148579120636,-1.13449609279633,-1.27960348129272,-1.34959387779236,-1.16377902030945,-1.21891403198242,-1.252720952034,-1.12651801109314,-1.29745149612427,-1.18075549602509,-1.10815095901489,-0.938218176364899,-0.857291638851166,-0.747540533542633,-0.736379206180573,-0.812218189239502,-0.647450387477875,-0.559171676635742,-0.539148509502411,-0.53695148229599,-0.333772420883179,-0.359512031078339
Croatia,HRV,Voice and Accountability: Estimate,VA.EST,-0.161426275968552,-0.292461693286896,0.510653853416443,0.55671101808548,0.623684108257294,0.658320605754852,0.452612310647964,0.48149374127388,0.517976045608521,0.467806965112686,0.48627769947052,0.476428359746933,0.521082401275635,0.540830552577972,0.513696014881134,0.514897346496582,0.555477857589722,0.525477707386017,0.479264795780182,0.446175158023834,0.454173117876053,0.579596340656281,0.601495921611786,0.616291224956512,0.569745063781738
Croatia,HRV,Control of Corruption: Estimate,CC.EST,-0.578690052032471,-0.586468279361725,-0.0353819169104099,0.225011631846428,0.258523046970367,0.239370077848434,0.139555230736732,0.0449901148676872,0.0590379722416401,-0.050504669547081,-0.0860949829220772,0.0231014657765627,0.0277206785976887,-0.0254572927951813,0.107450112700462,0.200835213065147,0.19990636408329,0.155666068196297,0.0596246346831322,0.0467699244618416,0.0524476990103722,0.177110493183136,0.0375364571809769,0.147807404398918,0.181928679347038
Croatia,HRV,Rule of Law: Estimate,RL.EST,-0.63423216342926,-0.406373351812363,-0.0298685356974602,-0.144792929291725,-0.045993946492672,0.0412164889276028,0.0833475664258003,-0.0482460409402847,0.0384777560830116,0.0250067282468081,0.0438759475946426,0.0804690346121788,0.109395980834961,0.145079001784325,0.177962198853493,0.218224167823792,0.127412468194962,0.33985698223114,0.308922588825226,0.3015296459198,0.348268538713455,0.236185565590858,0.275418937206268,0.36779710650444,0.36060556769371
Croatia,HRV,Government Effectiveness: Estimate,GE.EST,0.102206021547318,0.0380356423556805,0.363394379615784,0.328575700521469,0.318801134824753,0.44430086016655,0.455620646476746,0.555540442466736,0.456446975469589,0.572743833065033,0.585426390171051,0.581434488296509,0.502175211906433,0.675028204917908,0.675364792346954,0.676334917545319,0.457353413105011,0.422308266162872,0.535491704940796,0.513932764530182,0.456785351037979,0.424775809049606,0.552374601364136,0.581313610076904,0.712653696537018
Cuba,CUB,Voice and Accountability: Estimate,VA.EST,-1.42548000812531,-1.58477294445038,-1.63516211509705,-1.64862954616547,-1.78975963592529,-1.78558814525604,-1.8051575422287,-1.88721024990082,-1.85398316383362,-1.80063891410828,-1.70388305187225,-1.61688709259033,-1.61035680770874,-1.51460742950439,-1.47876536846161,-1.5449937582016,-1.558025598526,-1.5597608089447,-1.55219459533691,-1.45602405071259,-1.43960332870483,-1.41815936565399,-1.42197704315186,-1.33931243419647,-1.24890899658203
Cuba,CUB,Control of Corruption: Estimate,CC.EST,0.289152532815933,0.344616889953613,0.357008874416351,0.401489078998566,0.22000153362751,0.217612057924271,0.268494963645935,0.252376884222031,0.301246494054794,0.262841045856476,0.2748102247715,0.308642894029617,0.26503998041153,0.228043004870415,0.113214753568172,0.0627064630389214,0.0383789204061031,0.135588765144348,0.232622489333153,0.134250968694687,0.014878592453897,-0.153954476118088,-0.0331758223474026,-0.069265678524971,-0.0550908595323563
Cuba,CUB,Rule of Law: Estimate,RL.EST,-1.13681089878082,-1.04586327075958,-1.04984867572784,-1.17397427558899,-1.22319900989532,-1.10711979866028,-1.08653473854065,-0.763818800449371,-0.690431654453278,-0.827655673027039,-0.712426066398621,-0.722509026527405,-0.693881630897522,-0.708632588386536,-0.6989426612854,-0.654899537563324,-0.718148410320282,-0.458859443664551,-0.449702054262161,-0.463792055845261,-0.340494513511658,-0.28538504242897,-0.419912159442902,-0.461449682712555,-0.453039199113846
Cuba,CUB,Government Effectiveness: Estimate,GE.EST,-0.908112823963165,-0.504450857639313,-0.368335545063019,-0.58433610200882,-0.35368737578392,-0.454463213682175,-0.535868942737579,-0.242226630449295,-0.186341270804405,-0.358942687511444,-0.336485356092453,-0.334806829690933,-0.34895133972168,-0.376645594835281,-0.410627126693726,-0.0352033153176308,0.00275490968488157,-0.124649152159691,-0.198632568120956,-0.250103235244751,-0.17787978053093,-0.203988671302795,-0.249761372804642,-0.350906133651733,-0.475527822971344
Cyprus,CYP,Voice and Accountability: Estimate,VA.EST,1.03575432300568,0.983076632022858,1.05713748931885,1.1171190738678,0.99446302652359,0.950031280517578,0.955872654914856,1.05206739902496,1.06665575504303,1.08403408527374,1.06802761554718,1.02339065074921,1.0535831451416,1.02202355861664,0.980770349502563,1.0199453830719,1.0316162109375,1.04651844501495,1.05625879764557,1.01570796966553,1.04663980007172,0.90229332447052,0.855743706226349,0.850350379943848,0.974570155143738
Cyprus,CYP,Control of Corruption: Estimate,CC.EST,1.33128821849823,1.06172382831573,1.08123648166656,1.12628424167633,1.19230818748474,0.873254597187042,0.89903998374939,1.08556258678436,1.07337045669556,1.19312751293182,0.905417799949646,0.969285845756531,0.859248042106628,1.24330234527588,1.23852777481079,1.07067537307739,0.971173226833344,0.789454460144043,0.746647298336029,0.607749342918396,0.598950326442719,0.349943220615387,0.369423598051071,0.421445220708847,0.332707405090332
Cyprus,CYP,Rule of Law: Estimate,RL.EST,0.85732102394104,0.945576548576355,1.01605880260468,0.989593505859375,0.938781797885895,0.90867418050766,0.877258121967316,1.09397459030151,1.10558974742889,1.20663857460022,1.20613396167755,1.2096072435379,1.06531310081482,1.09355938434601,1.02995848655701,1.07471680641174,1.01026701927185,0.693160891532898,0.854454517364502,0.72105348110199,0.726727247238159,0.547239065170288,0.605679333209991,0.570125758647919,0.628040313720703
Cyprus,CYP,Government Effectiveness: Estimate,GE.EST,1.17166376113892,1.19583570957184,1.07490420341492,1.29533743858337,1.1232738494873,1.10752463340759,1.15242898464203,1.26175379753113,1.42116558551788,1.5237752199173,1.41438210010529,1.52651119232178,1.55788862705231,1.38360106945038,1.35990357398987,1.13519954681396,1.0175507068634,0.926266729831696,0.88537871837616,0.883620500564575,0.955758094787598,0.839448511600494,0.697915256023407,0.730335235595703,0.73773992061615
Czechia,CZE,Voice and Accountability: Estimate,VA.EST,1.03485572338104,0.967962324619293,0.762775123119354,1.01640355587006,1.01417517662048,0.954461276531219,0.905672550201416,0.962292671203613,0.995283782482147,1.03275871276855,1.03304421901703,1.01486504077911,1.02266430854797,0.970379710197449,0.98448371887207,1.0266318321228,1.04274165630341,1.02528142929077,0.880147039890289,0.822354137897491,0.834152519702911,0.978554964065552,1.00824761390686,1.04114127159119,1.07654917240143
Czechia,CZE,Control of Corruption: Estimate,CC.EST,0.683219373226166,0.52234935760498,0.146037667989731,0.358057916164398,0.489982098340988,0.384490489959717,0.480226010084152,0.350346773862839,0.321369081735611,0.343739986419678,0.380892634391785,0.384590119123459,0.383604437112808,0.310179650783539,0.299111813306808,0.429756611585617,0.46791335940361,0.555945515632629,0.568141341209412,0.509728491306305,0.533485949039459,0.55544102191925,0.615270674228668,0.663074553012848,0.767809867858887
Czechia,CZE,Rule of Law: Estimate,RL.EST,0.915322721004486,0.86627471446991,0.607116281986237,0.859825134277344,0.873709797859192,0.758330762386322,0.857741057872772,0.862385094165802,0.878743946552277,0.900237202644348,0.95621782541275,0.930919170379639,1.0174971818924,1.02260160446167,1.02387058734894,1.13887214660645,1.10708737373352,0.988326966762543,1.08858931064606,1.01980626583099,1.01709353923798,1.01845061779022,1.09040725231171,1.1003965139389,1.14218366146088
Czechia,CZE,Government Effectiveness: Estimate,GE.EST,0.62058299779892,0.585556745529175,0.587459146976471,0.921997308731079,0.854176342487335,0.864507555961609,0.913030743598938,1.08249938488007,0.845191836357117,0.951468646526337,0.873511850833893,0.9017294049263,0.922613501548767,0.921718597412109,0.915809273719788,1.03113341331482,1.02559614181519,1.00811576843262,1.03059422969818,0.951154172420502,0.919642746448517,0.910964906215668,1.06974017620087,1.09341883659363,1.1140114068985
Denmark,DNK,Voice and Accountability: Estimate,VA.EST,1.53897178173065,1.46734094619751,1.53596532344818,1.53286790847778,1.60145223140717,1.80099177360535,1.73960888385773,1.57163619995117,1.47770440578461,1.53830599784851,1.53825998306274,1.54195690155029,1.55170702934265,1.67411422729492,1.66623783111572,1.5245566368103,1.55306839942932,1.54204452037811,1.51810312271118,1.57402217388153,1.54343402385712,1.5147852897644,1.5449755191803,1.59125435352325,1.66469931602478
Denmark,DNK,Control of Corruption: Estimate,CC.EST,2.23130798339844,2.1966609954834,2.32117748260498,2.31065106391907,2.35876488685608,2.40682458877563,2.27820563316345,2.45911836624146,2.43483400344849,2.37640881538391,2.4354944229126,2.35235905647278,2.39288401603699,2.3824622631073,2.39937782287598,2.25215744972229,2.18585419654846,2.20300269126892,2.190749168396,2.15699577331543,2.12164855003357,2.23648619651794,2.33337140083313,2.40263819694519,2.37605309486389
Denmark,DNK,Rule of Law: Estimate,RL.EST,1.82080864906311,1.83726668357849,1.80873346328735,1.88234078884125,1.92051100730896,1.93052399158478,1.93610906600952,1.98349893093109,1.99517047405243,1.95405626296997,1.91712713241577,1.89844179153442,1.91979134082794,1.87506687641144,1.90228533744812,2.10073828697205,2.01513481140137,1.88294720649719,1.80426836013794,1.77322614192963,1.83337736129761,1.80679368972778,1.89572131633759,1.8995805978775,1.90893590450287
Denmark,DNK,Government Effectiveness: Estimate,GE.EST,1.75904786586761,1.91074895858765,1.89654886722565,2.0240433216095,2.08797860145569,2.28722190856934,2.11490678787231,2.22395443916321,2.34719085693359,2.2413592338562,2.22860789299011,2.10007047653198,2.10107469558716,1.98699104785919,1.94326293468475,1.78492867946625,1.79474246501923,1.82117700576782,1.74683058261871,1.81060206890106,1.87326776981354,1.8400673866272,1.95973408222198,1.9901350736618,2.01564884185791
Djibouti,DJI,Voice and Accountability: Estimate,VA.EST,-0.882711172103882,-0.99400806427002,-0.877741813659668,-0.830886363983154,-0.666397273540497,-0.784367978572845,-1.10994613170624,-1.12030553817749,-1.1966655254364,-1.19674217700958,-1.20939469337463,-1.26566994190216,-1.41113817691803,-1.43404412269592,-1.47117519378662,-1.43153774738312,-1.4129946231842,-1.37110710144043,-1.40683770179749,-1.36474502086639,-1.4233170747757,-1.40703856945038,-1.296515583992,-1.2912232875824,-1.27434647083282
Djibouti,DJI,Control of Corruption: Estimate,CC.EST,-0.719981253147125,-0.682330429553986,-0.636604070663452,-0.628373801708221,-0.648552417755127,-0.42907127737999,-0.711830615997314,-0.667271733283997,-0.542462527751923,-0.303243905305862,-0.367729425430298,-0.402063727378845,-0.421640872955322,-0.470184713602066,-0.550392866134644,-0.596695840358734,-0.697522461414337,-0.689762234687805,-0.671423614025116,-0.74312162399292,-0.880485117435455,-0.752914547920227,-0.805005490779877,-0.793266594409943,-0.780927419662476
Djibouti,DJI,Rule of Law: Estimate,RL.EST,-0.971613764762878,-0.909501016139984,-0.882966220378876,-0.93951004743576,-0.879082381725311,-0.772796213626862,-0.95474761724472,-0.886092662811279,-0.771052896976471,-0.656676888465881,-0.697536051273346,-0.75210177898407,-0.821726500988007,-0.803623497486115,-0.774617910385132,-0.875949561595917,-0.944797039031982,-1.00072288513184,-0.931997954845428,-0.950413644313812,-0.946187078952789,-1.04298675060272,-1.02947497367859,-1.10264074802399,-1.1251677274704
Djibouti,DJI,Government Effectiveness: Estimate,GE.EST,-0.89330792427063,-0.850274562835693,-0.904505729675293,-0.764728426933289,-0.710449934005737,-0.63551265001297,-0.816437661647797,-0.915733158588409,-0.902503430843353,-0.917434334754944,-0.933081448078156,-1.00690793991089,-0.981007635593414,-1.08161604404449,-0.980954170227051,-1.01611757278442,-1.01774251461029,-1.039555311203,-1.08672702312469,-0.986045360565186,-0.818095088005066,-0.761062145233154,-0.832156419754028,-0.786802113056183,-0.731475412845612
Dominica,DMA,Voice and Accountability: Estimate,VA.EST,1.04229032993317,1.09459185600281,1.09375238418579,1.10961353778839,1.0535876750946,0.985611915588379,0.932384252548218,1.00535082817078,0.997471451759338,1.03441321849823,1.01225316524506,0.982540488243103,0.987989783287048,0.946590006351471,0.966736018657684,1.06706941127777,0.878656804561615,0.898667991161346,0.884237766265869,0.796533346176147,0.866429507732391,0.870887696743011,0.812004029750824,0.796769261360168,0.786084830760956
Dominica,DMA,Control of Corruption: Estimate,CC.EST,0.869897186756134,0.883366405963898,0.861537575721741,0.85021036863327,0.854120075702667,0.759357511997223,0.743590176105499,0.689822673797607,0.705601811408997,0.791117250919342,0.808343410491943,0.77107173204422,0.768938183784485,0.695708990097046,0.692387104034424,0.691183269023895,0.607112109661102,0.62417334318161,0.634742200374603,0.535799264907837,0.521607756614685,0.556784510612488,0.547485947608948,0.539586186408997,0.544514536857605
Dominica,DMA,Rule of Law: Estimate,RL.EST,0.842415690422058,0.843007862567902,0.803646385669708,0.809390962123871,0.804431557655334,0.720028400421143,0.677165985107422,0.740866184234619,0.701219737529755,0.693388700485229,0.741603672504425,0.717768132686615,0.687728583812714,0.699136793613434,0.720875084400177,0.549958646297455,0.702053427696228,0.649963021278381,0.65121990442276,0.704450607299805,0.718337118625641,0.791576862335205,0.691698372364044,0.734180450439453,0.62485259771347
Dominica,DMA,Government Effectiveness: Estimate,GE.EST,0.644922494888306,0.65214592218399,0.872710645198822,0.834610283374786,0.834165394306183,0.623478174209595,0.570550501346588,0.567707121372223,0.593567669391632,0.629704236984253,0.670539855957031,0.680927038192749,0.674052000045776,0.750935077667236,0.795055389404297,0.16260926425457,0.214506790041924,0.168494433164597,-0.242147713899612,-0.268966734409332,-0.253059536218643,-0.126768589019775,-0.120297245681286,-0.0973235219717026,0.260825008153915
Dominican Republic,DOM,Voice and Accountability: Estimate,VA.EST,0.0565150268375874,0.0930832773447037,0.225749954581261,0.237251296639442,0.0232535153627396,0.0470070876181126,-0.0705539360642433,0.205657720565796,0.197003677487373,0.164732426404953,0.0897984206676483,0.0738618969917297,0.0904332846403122,0.124592199921608,0.115321941673756,0.188916221261024,0.154222220182419,0.181855902075768,0.159204080700874,0.124981448054314,0.17925138771534,0.237134993076324,0.294744700193405,0.313117146492004,0.325887054204941
Dominican Republic,DOM,Control of Corruption: Estimate,CC.EST,-0.422995418310165,-0.755780398845673,-0.688496112823486,-0.472972482442856,-0.728653252124786,-0.592195391654968,-0.710663259029388,-0.723454773426056,-0.775851249694824,-0.752358675003052,-0.806728780269623,-0.883080899715424,-0.844827234745026,-0.897264659404755,-0.912038087844849,-0.842135190963745,-0.873729884624481,-0.810472190380096,-0.787598609924316,-0.830888628959656,-0.838990390300751,-0.750963449478149,-0.590438902378082,-0.439807772636414,-0.449474930763245
Dominican Republic,DOM,Rule of Law: Estimate,RL.EST,-0.522590637207031,-0.576960265636444,-0.676537394523621,-0.705224692821503,-0.640382707118988,-0.680870890617371,-0.685749292373657,-0.584695756435394,-0.625862598419189,-0.682735621929169,-0.809174060821533,-0.855494201183319,-0.808169066905975,-0.716865837574005,-0.534985601902008,-0.383904725313187,-0.529519259929657,-0.394124180078506,-0.428010761737823,-0.365240544080734,-0.320300966501236,-0.171013608574867,-0.11635073274374,-0.0933533534407616,-0.128592282533646
Dominican Republic,DOM,Government Effectiveness: Estimate,GE.EST,-0.22323839366436,-0.52674263715744,-0.425159573554993,-0.386990189552307,-0.555919051170349,-0.659424364566803,-0.517401039600372,-0.557839572429657,-0.666550159454346,-0.635512411594391,-0.620937764644623,-0.687138080596924,-0.63081967830658,-0.538394749164581,-0.488938599824905,-0.456834703683853,-0.394820213317871,-0.290739774703979,-0.38338103890419,-0.38873553276062,-0.351295411586761,-0.281447857618332,-0.00257122726179659,-0.0684610605239868,0.12803441286087
Ecuador,ECU,Voice and Accountability: Estimate,VA.EST,0.0132842948660254,0.114651590585709,-0.247218117117882,-0.0449887700378895,-0.121541075408459,-0.244635745882988,-0.363743484020233,-0.253862708806992,-0.161115884780884,-0.222304701805115,-0.250357389450073,-0.231080830097198,-0.293364822864532,-0.29611411690712,-0.25279027223587,-0.202547445893288,-0.211860507726669,-0.247269630432129,-0.172362104058266,0.000832675490528345,0.0317208766937256,-0.0146998642012477,0.0996665507555008,0.0273947101086378,-0.061911303550005
Ecuador,ECU,Control of Corruption: Estimate,CC.EST,-0.684873819351196,-0.79184478521347,-0.79962956905365,-0.86826103925705,-0.72812420129776,-0.726669907569885,-0.735878944396973,-0.784096121788025,-0.745632350444794,-0.654705822467804,-0.744574427604675,-0.707744359970093,-0.641708135604858,-0.508597850799561,-0.502911984920502,-0.741118490695953,-0.672376871109009,-0.68079274892807,-0.626104652881622,-0.629500389099121,-0.509275019168854,-0.504086554050446,-0.59461385011673,-0.63026487827301,-0.647337436676025
Ecuador,ECU,Rule of Law: Estimate,RL.EST,-0.44970777630806,-0.539550304412842,-0.666360259056091,-0.756515443325043,-0.780572593212128,-0.764899849891663,-0.821377992630005,-1.03100264072418,-1.03286147117615,-1.10530638694763,-1.20504021644592,-1.14322912693024,-1.14428532123566,-1.06392514705658,-0.870363593101501,-0.970792293548584,-0.956418454647064,-0.649083614349365,-0.718140542507172,-0.663264274597168,-0.542950987815857,-0.540949642658234,-0.354992210865021,-0.620780825614929,-0.957790791988373
Ecuador,ECU,Government Effectiveness: Estimate,GE.EST,-0.475311696529388,-0.354707360267639,-0.685290277004242,-0.831196308135986,-0.936161398887634,-0.957234144210815,-0.96779453754425,-1.03793919086456,-0.861449539661407,-0.854377806186676,-0.738012194633484,-0.674511253833771,-0.527820348739624,-0.474284678697586,-0.448586314916611,-0.385554224252701,-0.394527703523636,-0.383570671081543,-0.352247714996338,-0.317793667316437,-0.367696136236191,-0.470506340265274,-0.241593524813652,-0.309278339147568,-0.494244992733002
"Egypt, Arab Rep.",EGY,Voice and Accountability: Estimate,VA.EST,-0.844184160232544,-0.911786079406738,-0.89450615644455,-1.10229003429413,-1.08318543434143,-0.947557926177979,-0.964780926704407,-1.19926512241364,-1.16774547100067,-1.21223938465118,-1.15747153759003,-1.18803703784943,-1.13998341560364,-0.765063405036926,-1.05164992809296,-1.18009531497955,-1.19008219242096,-1.20482385158539,-1.25143277645111,-1.32450354099274,-1.44394659996033,-1.48189222812653,-1.50513410568237,-1.45044994354248,-1.37938976287842
"Egypt, Arab Rep.",EGY,Control of Corruption: Estimate,CC.EST,-0.472254395484924,-0.477870136499405,-0.4926677942276,-0.44015771150589,-0.530747950077057,-0.583505749702454,-0.539499521255493,-0.737334072589874,-0.737870097160339,-0.765909254550934,-0.464862793684006,-0.596871852874756,-0.633263945579529,-0.579664349555969,-0.614102065563202,-0.575518012046814,-0.600906729698181,-0.590893149375916,-0.495982348918915,-0.514722347259521,-0.655317544937134,-0.810433626174927,-0.70594334602356,-0.678962171077728,-0.747790396213531
"Egypt, Arab Rep.",EGY,Rule of Law: Estimate,RL.EST,0.00126244104467332,-0.126968279480934,-0.0515826977789402,-0.0114680724218488,-0.00235446891747415,0.0133178951218724,-0.00122323480900377,-0.278967440128326,-0.246213480830193,-0.129783600568771,-0.0833449959754944,-0.174863860011101,-0.483893096446991,-0.536399841308594,-0.73585569858551,-0.698402404785156,-0.601831138134003,-0.477475792169571,-0.448036134243011,-0.301445573568344,-0.332123339176178,-0.317483067512512,-0.260645717382431,-0.26560452580452,-0.184178426861763
"Egypt, Arab Rep.",EGY,Government Effectiveness: Estimate,GE.EST,-0.473676085472107,-0.204747274518013,-0.174759328365326,-0.446098297834396,-0.389788568019867,-0.278711497783661,-0.399056732654572,-0.49823722243309,-0.374726384878159,-0.380703538656235,-0.208088099956512,-0.321309953927994,-0.440889060497284,-0.681878209114075,-0.782936871051788,-0.716656744480133,-0.690327763557434,-0.536168873310089,-0.530632019042969,-0.454036295413971,-0.251354306936264,-0.44617161154747,-0.457696795463562,-0.448231309652328,-0.239516973495483
