Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Gibraltar,GIB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Greece,GRC,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,31386.639783624,32675.9292327768,34081.0289759343,35970.7016808475,37811.4913664483,38146.962971083,40483.1569225337,41796.2336918303,41709.3877420312,39886.2135496664,37566.7483686263,33906.4917435676,31250.2268565956,30762.4432227813,31213.3765120298,31347.976574604,31468.6198471099,31995.4108838386,32722.3310444029,33502.7506488997,30487.1129331045,33531.15511226,35906.6127683029,36854.5043968202,37752.6321172664
Greece,GRC,Gini index,SI.POV.GINI,34.4,..,35.5,32.8,33.6,34.6,35.1,34,33.6,33.6,34.1,34.8,36.3,36.1,35.8,36,35,34.4,32.9,33.1,33.6,32.9,33.4,33.4,..
Greece,GRC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,72.716,72.913,73.303,73.689,74.073,74.452,74.827,75.199,75.568,75.932,76.292,76.649,77.004,77.355,77.702,78.046,78.387,78.724,79.058,79.388,79.715,80.038,80.357,80.673,80.984
Greenland,GRL,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,44991.6751496134,45405.8543742044,44793.2704252565,46649.0480779756,49742.0582266726,52189.001485462,55243.7102798786,56763.2387284359,60506.1946272328,61035.5672997071,61863.2826915137,61170.9203658321,62111.1033086807,61659.6415225985,64799.3056628017,63364.0536061164,66245.7294730698,66297.1790691281,66887.6779268926,68534.9419039133,68533.7339902964,69302.0088788237,70681.2253902158,71037.5372239623,..
Greenland,GRL,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greenland,GRL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.6,81.849,82.095,82.338,82.58,82.858,83.172,83.482,83.787,84.087,84.383,84.755,85.2,85.551,85.813,86.071,86.326,86.574,86.816,87.052,87.282,87.507,87.727,87.94,88.149
Grenada,GRD,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,11632.1744534748,11340.1824083418,11684.8591955366,12734.3250905091,12601.0714901277,14220.5512866626,13602.6854098528,14385.091845237,14472.4228873921,13471.8304089174,13363.092025109,13406.0598778032,13169.4604768133,13394.5216776985,14296.7091406227,15145.9720224376,15650.411723041,16301.4724432012,16975.247600506,17047.3549261258,14656.7208773809,15298.1231115237,16386.46233816,17128.6963921769,17742.1755724633
Grenada,GRD,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43.8,..,..,..,..,..,..
Grenada,GRD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,35.698,35.919,35.913,35.907,35.901,35.895,35.889,35.883,35.877,35.871,35.865,35.859,35.869,35.896,35.938,35.997,36.072,36.164,36.272,36.396,36.537,36.694,36.868,37.059,37.267
Guam,GUM,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,93.129,93.233,93.334,93.435,93.534,93.631,93.727,93.822,93.916,94.008,94.099,94.188,94.277,94.364,94.449,94.534,94.617,94.699,94.78,94.859,94.938,95.015,95.091,95.166,95.24
Guatemala,GTM,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,8770.40383759823,8771.15495669343,8901.53608497848,8926.15332610861,9003.85693390192,9099.72302959969,9386.00088013675,9772.8051121689,9889.57181842261,9740.70908421704,9825.01740019293,10032.0883470849,10126.8280741235,10297.8392855208,10553.5639314956,10785.9581523698,10872.5936799844,11005.459077705,11192.3717280854,11466.3762560987,11097.1500739277,11825.1409200782,12147.9305951198,12384.9480298051,12640.8871117101
Guatemala,GTM,Gini index,SI.POV.GINI,54.2,..,..,..,..,..,54.5,..,..,..,..,..,..,..,48.3,..,..,..,..,..,..,..,..,45.2,..
Guatemala,GTM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,45.332,45.668,46.005,46.318,46.616,46.913,47.21,47.508,47.807,48.104,48.403,48.701,49,49.311,49.634,49.971,50.319,50.68,51.054,51.439,51.836,52.245,52.666,53.098,53.542
Guinea,GIN,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,2358.28765608495,2412.75161959628,2498.13177495102,2473.23418295471,2477.50282602363,2501.22160456279,2478.61319510726,2587.0048887648,2629.5397474637,2537.30645758746,2594.83050344245,2673.40873029955,2762.90350938513,2802.56007024474,2834.96634347846,2869.85157178732,3099.78874189372,3332.76576150531,3455.64512638662,3557.46233883145,3630.99330577677,3738.8051255133,3792.01068836277,3904.82395527998,4028.48347380899
Guinea,GIN,Gini index,SI.POV.GINI,..,..,43,..,..,..,..,39.4,..,..,..,..,33.7,..,..,..,..,..,29.6,..,..,..,..,..,..
Guinea,GIN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,30.869,31.144,31.42,31.698,31.977,32.257,32.539,32.822,33.106,33.391,33.678,33.966,34.255,34.545,34.836,35.141,35.46,35.793,36.14,36.5,36.875,37.264,37.668,38.085,38.517
Guinea-Bissau,GNB,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,1950.80122794175,2001.16517022904,2029.18429298959,1978.12329209327,1955.69433497695,2035.68140858078,2040.17194018736,2040.94007140034,2080.14301158375,2077.55892055175,2138.02686170727,2250.92052323584,2154.30225414468,2166.00798028761,2130.19123262094,2203.48514374537,2265.57179690885,2314.15795950479,2344.86927104828,2418.10410220288,2413.67907791747,2483.85062934649,2564.42407234071,2619.41353737414,2685.6174278336
Guinea-Bissau,GNB,Gini index,SI.POV.GINI,..,..,35.6,..,..,..,..,..,..,..,50.6,..,..,..,..,..,..,..,34.8,..,..,33.4,..,..,..
Guinea-Bissau,GNB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,36.243,36.622,37.004,37.387,37.772,38.157,38.545,38.934,39.325,39.716,40.111,40.508,40.908,41.31,41.715,42.123,42.533,42.945,43.36,43.777,44.196,44.617,45.041,45.466,45.893
Guyana,GUY,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,8025.29326490962,8212.04321760917,8314.0272750321,8267.42910545363,8404.2001629708,8256.52519071138,8702.33133494001,9354.08017716534,9546.70875949436,9924.52660770631,10374.3947557656,10958.8598838438,11534.9985588659,11896.9069854942,12030.0529344045,12040.08253302,12420.4724727603,12801.6408529346,12980.3576003177,13402.4219472757,19234.1301977637,22865.9270968882,37068.1993827588,49312.3603225444,70297.4030938909
Guyana,GUY,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,Urban population (% of total population),SP.URB.TOTL.IN.ZS,28.694,28.606,28.518,28.307,28.064,27.822,27.582,27.343,27.105,26.869,26.634,26.4,26.4,26.4,26.414,26.441,26.482,26.538,26.606,26.689,26.786,26.897,27.022,27.162,27.316
Haiti,HTI,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,3256.62946976622,3186.83391085521,3163.58995198594,3216.80164457879,3120.84410958207,3163.11380246538,3164.82372941453,3258.36633663299,3289.70539010892,3426.38912318297,3195.24820723659,3320.34680581165,3285.70754602266,3376.63982000485,3423.65317734526,3422.09748627768,3435.73122444055,3474.34692898372,3485.69687548702,3381.584787365,3229.47554356606,3134.95014938417,3047.65179299452,2956.46213701659,2800.66106636594
Haiti,HTI,Gini index,SI.POV.GINI,..,59,..,..,..,..,..,..,..,..,..,..,41.1,..,..,..,..,..,..,..,..,..,..,..,..
Haiti,HTI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,35.6,37.251,38.935,40.645,41.679,42.638,43.604,44.574,45.551,46.528,47.509,48.492,49.477,50.46,51.444,52.427,53.396,54.346,55.278,56.192,57.088,57.964,58.82,59.656,60.472
Honduras,HND,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,4579.68960840984,4578.94787944773,4627.02278723456,4714.86701000971,4885.34258343422,5056.67544412551,5263.15029099578,5461.90151889031,5566.70639487722,5313.75573967791,5396.07227927744,5488.43371596332,5600.6077605497,5644.13384802045,5705.16246265484,5812.5348879105,5926.49025534228,6099.60734919414,6219.27973775059,6264.01884276715,5603.26398377777,6202.98078812037,6352.58710177732,6467.8800352783,6585.85535717861
Honduras,HND,Gini index,SI.POV.GINI,..,55.4,55.7,58.1,58.1,59.5,57.5,55.8,55.5,51.3,53.1,52.6,53.4,50,49.9,49.2,49.8,49.4,48.9,48.2,..,..,..,46.8,45.7
Honduras,HND,Urban population (% of total population),SP.URB.TOTL.IN.ZS,45.458,45.964,46.61,47.267,47.927,48.585,49.245,49.905,50.566,51.225,51.885,52.543,53.202,53.858,54.514,55.165,55.813,56.457,57.096,57.73,58.359,58.982,59.6,60.212,60.818
"Hong Kong SAR, China",HKG,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,39848.6084776229,39777.8810311241,40258.2060878644,41570.596227471,44836.204761952,47938.8931681442,50981.7610681272,53813.0735414476,54630.3735808631,53172.3039565556,56355.4038971669,58672.8068871805,59015.303389057,60601.5749999996,61839.7777035715,62779.7172248622,63749.3828653356,65662.8099947174,66993.9305307282,65388.3308744836,61328.539956836,65884.9376260603,64036.6671749361,64428.7300164627,66171.3583247294
"Hong Kong SAR, China",HKG,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Hungary,HUN,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,22117.9204303193,23069.2114730987,24229.2953575981,25255.8711300567,26568.118861864,27765.7886146197,28903.0475407078,29044.0669021254,29384.0070385818,27445.959458479,27801.833816111,28415.1173442897,28179.656464434,28891.0217544976,30264.9492302161,31485.5675425634,32378.9674983075,33828.714942571,35798.0412754022,37662.67681014,36119.5211735652,38887.1909527154,40656.9686775714,40368.5881912861,40702.1535135968
Hungary,HUN,Gini index,SI.POV.GINI,27.2,26.9,26.8,30.9,29.9,34.7,28.3,27.9,27.5,27,29.4,29.2,30.8,31.5,30.9,30.4,30.3,30.6,..,..,..,..,..,..,..
Hungary,HUN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,64.575,64.67,65.081,65.489,65.896,66.365,66.895,67.421,67.943,68.46,68.911,69.358,69.678,69.953,70.227,70.5,70.779,71.062,71.351,71.644,71.942,72.245,72.552,72.864,73.179
Iceland,ISL,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,47771.2127819391,49032.3728944983,48868.5667737394,49571.1971626721,52971.8336511963,55333.2273812395,57463.7495432513,60765.2035973036,60963.5412791154,56099.6490451987,54588.9709277635,55426.9919820409,55719.260961721,57707.422120467,58031.8586754801,59978.3315663231,62880.2627220515,63999.1604652884,65354.2615670932,65122.7549510716,59627.2423412661,61610.2132740715,65475.411291884,67177.2026289805,65645.094856754
Iceland,ISL,Gini index,SI.POV.GINI,..,..,..,26.8,28,29,30.2,29.5,31.8,28.7,26.2,26.8,26.8,25.4,27.8,26.8,27.2,26.1,26.6,26.8,..,..,..,..,..
Iceland,ISL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,92.401,92.532,92.662,92.789,92.914,93.037,93.159,93.278,93.395,93.511,93.574,93.587,93.6,93.633,93.667,93.7,93.735,93.773,93.813,93.855,93.898,93.944,93.992,94.042,94.094
India,IND,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,3099.5028215766,3188.81024020636,3250.69565544917,3445.92592352395,3656.12620652098,3881.9661798273,4129.77837009239,4379.69604361151,4450.39022919238,4731.36160463896,5059.2827108398,5249.54925694026,5460.43768570052,5732.24189090876,6079.84393523695,6488.14602910787,6940.62588857522,7326.60693679859,7714.33974724531,7930.0911303899,7399.53068079041,8050.01857452664,8594.39190499879,9301.75603225735,9817.07082097048
India,IND,Gini index,SI.POV.GINI,..,..,..,..,27.7,..,..,..,..,27.8,..,28.8,..,..,..,..,..,..,..,..,..,..,25.5,..,..
India,IND,Urban population (% of total population),SP.URB.TOTL.IN.ZS,27.667,27.918,28.244,28.572,28.903,29.235,29.569,29.906,30.246,30.587,30.93,31.276,31.634,32.003,32.384,32.777,33.182,33.6,34.03,34.472,34.926,35.393,35.872,36.364,36.867
Indonesia,IDN,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,6056.38197842165,6190.51954040991,6381.94955179996,6599.09193597034,6843.54654972364,7140.8545640704,7434.48785352221,7802.46406905954,8165.06155116624,8435.4557468629,8848.22473702066,9274.96955181702,9708.61182531081,10121.8141535043,10504.3869411088,10893.6621142169,11319.6634287738,11772.5743296107,12262.2310300771,12757.7850854842,12388.5449268131,12757.0746440204,13334.2653947637,13889.9749067297,14470.4372020578
Indonesia,IDN,Gini index,SI.POV.GINI,30.3,31.2,30.2,29.3,30.4,29.9,31.5,33.2,32.6,33.4,34.6,37.9,37.1,38.9,38.8,38.2,36.9,36.4,36.3,35.4,35.3,35.5,35.5,36.1,34.9
Indonesia,IDN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,42.002,42.783,43.568,44.356,45.149,45.942,46.738,47.535,48.335,49.134,49.914,50.595,51.276,51.955,52.635,53.313,53.989,54.659,55.325,55.985,56.641,57.29,57.934,58.572,59.204
"Iran, Islamic Rep.",IRN,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,10908.2929308945,10998.1285086842,11788.8950217415,12666.2011613517,12935.7859087138,13056.2499373752,13416.8415056781,14275.7487984834,14138.8010468136,14104.9783035628,14737.1558480906,14941.2594887409,14202.5507641889,13804.7912969754,14299.5717729808,13905.1921172487,14915.5941209299,15108.1094121896,14642.4975713628,14040.6646532072,14397.1535705748,14951.8948716503,15331.3329400419,15912.0298706285,16224.0353445835
"Iran, Islamic Rep.",IRN,Gini index,SI.POV.GINI,..,..,..,..,..,43.6,44.8,..,..,42.1,..,34.7,34.4,34,34.8,35.3,35.9,36.7,37.4,36.5,35.8,35.5,34.8,35.9,..
"Iran, Islamic Rep.",IRN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,64.042,64.758,65.468,66.172,66.869,67.558,68.239,68.864,69.458,70.045,70.626,71.2,71.755,72.295,72.83,73.358,73.88,74.394,74.898,75.391,75.874,76.345,76.807,77.257,77.698
Iraq,IRQ,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,12702.1641950921,12529.6084051005,11144.0505255928,6849.33200800508,10210.5631004959,10078.4437646837,10568.9137652977,10853.8161022311,11511.9387643664,11470.5178061755,11816.841015026,12267.5848940673,13357.0143882353,13712.9317142992,13536.8227681431,13516.0271989204,15016.0920644592,14417.6306896487,14456.2357053224,14910.2250318887,12827.6345392323,12731.7535755129,13433.3977166987,13202.3228073875,12725.0431260393
Iraq,IRQ,Gini index,SI.POV.GINI,..,..,..,..,..,..,28.6,..,..,..,..,..,29.5,..,..,..,..,..,..,..,..,..,..,29.8,..
Iraq,IRQ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,68.496,68.55,68.604,68.658,68.712,68.766,68.819,68.873,68.927,68.98,69.103,69.268,69.432,69.595,69.758,69.921,70.094,70.278,70.473,70.678,70.893,71.119,71.354,71.599,71.853
Ireland,IRL,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,53744.5427002707,55702.171672264,58002.5358062034,58785.2141241344,61638.3289592243,63771.5955065241,65171.5036127249,66676.4632636923,62401.4051985652,58623.1183119794,59285.8083302601,60001.0778444531,59508.9965462958,60494.162753994,65660.1827647106,81053.3527776744,80997.582776769,87942.4452615644,93214.3353844572,96369.6445790006,101970.812553816,116903.61243517,124489.378466488,115505.338321018,115337.166701374
Ireland,IRL,Gini index,SI.POV.GINI,33,..,32.3,32.9,33.6,33.8,32.7,31.9,30.9,32.7,32.3,32.9,33.2,33.5,31.9,31.8,32.8,31.4,30.6,30.3,29.2,29.4,29.9,29,..
Ireland,IRL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,59.155,59.399,59.649,59.925,60.202,60.477,60.738,60.94,61.141,61.342,61.542,61.742,61.942,62.141,62.34,62.538,62.737,62.947,63.17,63.405,63.653,63.912,64.183,64.466,64.76
Isle of Man,IMN,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,51.823,51.833,51.851,51.869,51.887,51.905,51.922,51.94,51.958,51.976,51.994,52.012,52.046,52.096,52.162,52.245,52.343,52.458,52.588,52.735,52.898,53.076,53.271,53.482,53.708
Israel,ISR,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,33275.0631655978,32590.2286180761,31897.5848832705,31780.7796080985,32675.2080644863,33512.8909185546,34770.0262786336,36317.8525090071,36827.9249156064,36403.1626371602,37722.4099869836,39075.375376272,39299.3515506546,40148.7774492867,40872.5808449627,40967.3707596637,41963.675796165,42947.0586686984,43814.2949977965,44580.8078825716,42915.9416939728,46162.0822730247,48098.187235579,47527.151024672,47338.8424624205
Israel,ISR,Gini index,SI.POV.GINI,..,38.9,39.6,40.7,41.5,42.3,41.6,41.1,41.6,42.6,42.6,41.4,41.3,39.9,39.8,39.7,39,38.2,38.6,38.3,37.8,37.9,..,..,..
Israel,ISR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,91.203,91.267,91.33,91.393,91.456,91.518,91.58,91.641,91.702,91.763,91.826,91.892,91.96,92.031,92.104,92.179,92.256,92.336,92.418,92.501,92.587,92.674,92.763,92.854,92.946
Italy,ITA,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,50353.4200415436,51332.2904432567,51369.1149098293,51126.2585544038,51495.0028841364,51585.6445807938,52304.2402949819,52747.1905476807,51806.3906176391,48774.3916833748,49301.6959141674,49473.0149235634,47795.9579360541,46833.3615309303,46825.6511245062,47311.8255262709,47987.8379581014,48849.2183534756,49133.143527174,49690.6298505274,45505.0688708956,49825.3934111848,52333.3274270604,52725.7461976727,53115.1350996573
Italy,ITA,Gini index,SI.POV.GINI,35.2,..,34.7,34.9,34.3,33.8,33.7,32.9,33.8,33.8,34.7,35.1,35.2,34.9,34.7,35.4,35.2,35.9,35.2,34.6,35.2,34.8,33.7,34.3,..
Italy,ITA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,67.222,67.282,67.382,67.501,67.62,67.738,67.856,67.974,68.092,68.209,68.327,68.444,68.684,68.979,69.272,69.565,69.855,70.144,70.438,70.736,71.039,71.346,71.657,71.973,72.292
Jamaica,JAM,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,9518.23176270786,9585.31492008694,9716.89555675483,10012.2870477793,10085.5908463419,10119.5337945035,10359.3160533723,10457.972030237,10328.0398014352,9838.25107786462,9654.07238394554,9778.69453577348,9676.84757123083,9687.60830353153,9719.30389895706,9778.11854236288,9886.55139264651,9964.391022519,10137.1110531558,10216.0655367181,9178.32077816518,9577.16421134079,10072.0485293402,10332.0551255622,10259.9951095504
Jamaica,JAM,Gini index,SI.POV.GINI,..,..,48.3,..,45.5,..,..,..,..,..,..,..,..,..,..,..,..,..,35.3,..,..,39.9,..,..,..
Jamaica,JAM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,51.814,52.053,52.251,52.437,52.625,52.811,52.998,53.184,53.371,53.557,53.743,53.93,54.132,54.35,54.584,54.833,55.098,55.378,55.674,55.985,56.311,56.652,57.008,57.378,57.762
Japan,JPN,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,39005.9136305044,39062.2817355235,38987.9102707538,39501.806782419,40351.776374395,41075.8243580849,41613.1483821427,42182.1758636624,41645.5722078975,39279.498871012,40881.7972423185,40967.3431400832,41596.9238038796,42492.2439560498,42674.6976301321,43386.7100739513,43736.1305076612,44505.2792603684,44848.4899421798,44730.9102844958,42992.4796365328,44355.3487163354,44972.3438362201,45858.6595131439,46097.4299773012
Japan,JPN,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,34.6,33,31.5,33,32.5,31.5,31.3,30.7,31.8,31.8,32.9,33,32.3,..,..,..,..
Japan,JPN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,78.649,79.99,81.647,83.196,84.64,85.978,87.118,88.146,89.103,89.989,90.812,91.069,91.148,91.226,91.304,91.381,91.457,91.535,91.616,91.698,91.782,91.867,91.955,92.043,92.134
Jordan,JOR,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,8086.92202690853,8339.78581448441,8638.08033080173,8800.49674649158,9326.66839127919,9839.68834968723,9977.75903329275,10161.4021194103,10641.5894255558,10938.5027244703,10953.537631697,10977.4820450868,11086.0299443995,10799.3538143329,10148.99809876,9581.68922567813,9321.9045113153,9339.81039725983,9311.53116265584,9288.52709103516,9022.63930356769,9182.496161256,9266.57538251337,9381.35436036929,9520.25064497454
Jordan,JOR,Gini index,SI.POV.GINI,..,..,37,..,..,..,33.9,..,32.6,..,33.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,78.27,78.283,78.296,78.308,78.321,79.485,80.97,82.371,83.692,84.928,86.088,87.172,88.185,89.125,90,90.256,90.506,90.747,90.979,91.203,91.418,91.626,91.827,92.02,92.206
Kazakhstan,KAZ,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,12935.864368308,14612.0290050498,15960.8738450013,17344.752672995,18886.5811908122,20565.5294470866,22574.3429577665,24351.3464102542,24895.6645683245,24901.3527260084,26374.8407672795,27946.1603432944,28881.2417563728,30177.4887221736,30986.4379168995,30893.7594851041,30758.3227260598,31524.4416339794,32330.2274546567,33298.2123695035,32011.5491499004,32945.8515725823,33506.2614893237,34703.2349287474,35905.4414938905
Kazakhstan,KAZ,Gini index,SI.POV.GINI,..,36,34.8,33.7,31.8,39.8,30.2,30.1,28.5,28.2,28,28,28.2,27.1,27,26.8,27.2,27.5,27.8,28,28.7,29.2,..,..,..
Kazakhstan,KAZ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,56.098,56.171,56.244,56.317,56.39,56.463,56.536,56.609,56.682,56.755,56.827,56.9,56.973,57.046,57.118,57.191,57.264,57.336,57.428,57.54,57.671,57.821,57.99,58.179,58.387
Kenya,KEN,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,3756.63622296879,3778.25854755615,3681.2569427491,3674.08592758409,3743.56785736929,3844.73557120578,3970.73349887685,4116.45094720856,4002.88364073792,4012.19428382397,4211.52462957784,4307.10611556858,4387.93790075409,4443.371215682,4558.55155266374,4679.62182831938,4770.31046388086,4846.86210851932,5017.66784674664,5171.71264279257,5057.40115537429,5338.85243382781,5491.69378280246,5682.98916248678,5823.40759464391
Kenya,KEN,Gini index,SI.POV.GINI,..,..,..,..,..,46.4,..,..,..,..,..,..,..,..,..,40.8,..,..,..,..,36.2,38.7,37.7,..,..
Kenya,KEN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,19.892,20.239,20.591,20.948,21.31,21.675,22.045,22.42,22.8,23.183,23.571,23.969,24.376,24.794,25.221,25.658,26.105,26.562,27.03,27.507,27.995,28.493,29.002,29.52,30.049
Kiribati,KIR,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,2481.41524257588,2357.58189014519,2341.69553872723,2258.03381830985,2199.67074158217,2183.78113886233,2264.16158033719,2286.44647732021,2172.35767589526,2137.96593927056,2119.64018013946,2150.38301837654,2242.01379114528,2382.37034452159,2381.34837325608,2615.84119456104,2761.93352720928,2822.66919335645,2877.60160708184,2927.48488424141,2834.68581354367,3020.49399935696,3107.77604642688,3140.5832637044,3257.13634647411
Kiribati,KIR,Gini index,SI.POV.GINI,..,..,..,..,..,..,37,..,..,..,..,..,..,..,..,..,..,..,..,27.8,..,..,..,..,..
Kiribati,KIR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,42.958,43.473,43.492,43.512,43.532,43.551,44.03,44.866,45.706,46.547,47.39,48.235,49.082,49.927,50.773,51.619,52.45,53.262,54.057,54.835,55.594,56.335,57.058,57.762,58.448
"Korea, Dem. People's Rep.",PRK,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,Urban population (% of total population),SP.URB.TOTL.IN.ZS,59.412,59.491,59.57,59.648,59.727,59.805,59.884,59.962,60.04,60.195,60.377,60.557,60.738,60.918,61.098,61.277,61.471,61.678,61.899,62.134,62.381,62.642,62.916,63.203,63.503
"Korea, Rep.",KOR,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,25111.1377134842,26128.3915101176,27984.6394791633,28716.1691006656,30089.1713176168,31319.1098686393,32795.1568589182,34522.2682574139,35293.4102047384,35390.5620151325,37610.9729146683,38698.4610967111,39420.4193918778,40483.2534082562,41518.0942296892,42459.9028857999,43538.0212717968,44787.6482354421,45890.4304094143,46757.2614496182,46361.5957811718,48419.6432513509,49777.929303529,50414.2083391764,..
"Korea, Rep.",KOR,Gini index,SI.POV.GINI,..,..,..,..,..,..,31.7,..,32.3,..,32,..,31.6,..,31.2,..,35.2,34.9,33.7,33.2,32.7,32.9,..,..,..
"Korea, Rep.",KOR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,79.621,79.94,80.299,80.652,81.002,81.345,81.528,81.631,81.733,81.835,81.936,81.923,81.851,81.779,81.707,81.634,81.562,81.503,81.459,81.43,81.414,81.414,81.427,81.456,81.498
Kosovo,XKX,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,7098.40301909042,7481.45889832785,7877.10199850556,8359.93621479336,8431.66232694657,8828.27683251638,9150.74997293883,9824.99105955319,10434.8888259268,10856.2902074239,11188.2244627966,11774.1178510908,11137.5028560404,12362.4210181213,13022.4627441502,14240.2030320365,16380.8685901944
